station,year,season,vimscode,workup,modalgrp,pannum,seqno,specimid,preyname,totpreywt,lengthcm,pisclen,expansion,depthm,lat,lon,bWT,bSA,bDO
NM20190401027,2019,SPRING,0173,Full,0,21,3,3,Ammodytes spp.,1.898,79.37357,79.37357,8.667,20.7264,39.6522,-74.0821,11.14,30.8,8.58
NM20190401028,2019,SPRING,0007,Full,0,21,1,1,Urophycis spp.,5.898,31,31,1,11.8872,39.5221,-74.2358,11.48,30.19,8.15
NM20190401028,2019,SPRING,0007,Full,0,21,3,3,Anchoa mitchilli,0.555,18.5,18.5,1,11.8872,39.5221,-74.2358,11.48,30.19,8.15
NM20190401029,2019,SPRING,0007,Full,0,21,1,1,Urophycis spp.,5.695,22.5,22.5,4.4,13.80744,39.4364,-74.2791,11.99,29.78,8.94
NM20190401029,2019,SPRING,0173,Full,0,21,3,3,Anchoa mitchilli,0.954,68.95645,68.95645,1,13.80744,39.4364,-74.2791,11.99,29.78,8.94
NM20190401029,2019,SPRING,0173,Full,0,21,3,3,Urophycis spp.,6.685,68.95645,68.95645,1,13.80744,39.4364,-74.2791,11.99,29.78,8.94
NM20190401030,2019,SPRING,0007,Full,0,21,1,1,Anchoa mitchilli,1.254,20,20,3.4,16.24584,39.3291,-74.3697,12.16,30.02,9.29
NM20190401030,2019,SPRING,0007,Full,0,21,4,4,Anchoa mitchilli,1.708,20.5,20.5,3.4,16.24584,39.3291,-74.3697,12.16,30.02,9.29
NM20190401030,2019,SPRING,0163,Full,0,21,1,1,Teuthida,1.35,80.42815368,80.42815368,1,16.24584,39.3291,-74.3697,12.16,30.02,9.29
NM20190401030,2019,SPRING,0167,Full,0,21,2,2,Anchoa mitchilli,3.252,63.61732124,63.61732124,1,16.24584,39.3291,-74.3697,12.16,30.02,9.29
NM20190401030,2019,SPRING,0167,Full,0,21,2,2,Teuthida,10.471,63.61732124,63.61732124,1,16.24584,39.3291,-74.3697,12.16,30.02,9.29
NM20190401031,2019,SPRING,0167,Full,2,21,1,4,Brevoortia tyrannus,27.111,82.82970117,82.82970117,1,13.4112,39.303,-74.4192,12.59,29,7.91
NM20190401032,2019,SPRING,0163,Full,0,21,3,3,Brevoortia tyrannus,5.962,68.90072572,68.90072572,3.667,20.29968,39.5734,-74.118,10.99,31.03,7.89
NM20190401032,2019,SPRING,0167,Full,0,21,1,1,Brevoortia tyrannus,94.406,82.82970117,82.82970117,1,20.29968,39.5734,-74.118,10.99,31.03,7.89
NM20190401032,2019,SPRING,0173,Full,0,21,1,1,Ammodytes spp.,1.697,74.90909,74.90909,4,20.29968,39.5734,-74.118,10.99,31.03,7.89
NM20190401032,2019,SPRING,0173,Full,0,21,1,1,Anchoa mitchilli,0.332,74.90909,74.90909,4,20.29968,39.5734,-74.118,10.99,31.03,7.89
NM20190401032,2019,SPRING,0173,Full,0,21,2,2,Ammodytes spp.,0.976,70.44461,70.44461,4,20.29968,39.5734,-74.118,10.99,31.03,7.89
NM20190401033,2019,SPRING,0007,Full,0,21,1,1,Anchoa mitchilli,0.63,20,20,1,17.55648,39.4962,-74.2302,11.47,30.2,8.19
NM20190401034,2019,SPRING,0163,Full,0,21,1,1,Loligo pealeii,74.845,77.06598719,77.06598719,1.667,18.37944,39.3004,-74.3181,11.86,30.71,9.02
NM20190401034,2019,SPRING,0167,Full,0,21,1,1,Loligo pealeii,129.315,79.94784418,79.94784418,3.333,18.37944,39.3004,-74.3181,11.86,30.71,9.02
NM20190401034,2019,SPRING,0167,Full,0,21,2,2,Loligo pealeii,89.414,80.42815368,80.42815368,3.333,18.37944,39.3004,-74.3181,11.86,30.71,9.02
NM20190401035,2019,SPRING,0163,Full,0,21,2,2,Loligo pealeii,113.829,84.27062967,84.27062967,11.667,14.50848,39.3054,-74.3433,11.85,29.98,8
NM20190401035,2019,SPRING,0167,Full,0,21,2,2,Teuthida,4.604,78.50691569,78.50691569,7.333,14.50848,39.3054,-74.3433,11.85,29.98,8
NM20190401035,2019,SPRING,0167,Full,0,21,3,3,Loligo pealeii,173.994,70.34165422,70.34165422,7.333,14.50848,39.3054,-74.3433,11.85,29.98,8
NM20190401035,2019,SPRING,0173,Full,0,21,1,1,Anchoa mitchilli,4.545,69.70053,69.70053,3,14.50848,39.3054,-74.3433,11.85,29.98,8
NM20190401035,2019,SPRING,0173,Full,0,21,2,2,Ammodytes spp.,10.372,77.88541,77.88541,3,14.50848,39.3054,-74.3433,11.85,29.98,8
NM20190401036,2019,SPRING,0009,Full,0,21,1,1,Teuthida,1.493,26,26,1,14.9352,39.328,-74.3306,11.97,29.56,8.2
NM20190401036,2019,SPRING,0163,Full,0,21,1,1,Peprilus triacanthus,17.897,90.51465315,90.51465315,6.667,14.9352,39.328,-74.3306,11.97,29.56,8.2
NM20190401036,2019,SPRING,0163,Full,0,21,3,3,Anchoa mitchilli,4.691,83.79032017,83.79032017,6.667,14.9352,39.328,-74.3306,11.97,29.56,8.2
NM20190401036,2019,SPRING,0173,Full,0,21,2,2,Ammodytes spp.,0.201,70.44461,70.44461,2,14.9352,39.328,-74.3306,11.97,29.56,8.2
NM20190401036,2019,SPRING,0173,Full,0,21,3,3,Ammodytes spp.,0.81,86.81437,86.81437,2,14.9352,39.328,-74.3306,11.97,29.56,8.2
NM20190401037,2019,SPRING,0009,Full,0,21,1,1,Teuthida,4.419,27.5,27.5,1,17.46504,39.2433,-74.4834,11.88,30.36,8.19
NM20190401037,2019,SPRING,0009,Full,0,21,2,2,Anchoa mitchilli,5.008,25,25,1,17.46504,39.2433,-74.4834,11.88,30.36,8.19
NM20190401037,2019,SPRING,0163,Full,0,21,3,3,Urophycis spp.,0.001,78.98722519,78.98722519,5.333,17.46504,39.2433,-74.4834,11.88,30.36,8.19
NM20190401037,2019,SPRING,0167,Full,0,21,1,1,Loligo pealeii,161.246,85.23124867,85.23124867,1,17.46504,39.2433,-74.4834,11.88,30.36,8.19
NM20190401039,2019,SPRING,0163,Full,0,8,1,1,Anchoa mitchilli,1.544,85.23124867,85.23124867,1,12.58824,38.9742,-74.7546,12.84,29.77,8.02
NM20190401039,2019,SPRING,0163,Full,0,8,1,1,Brevoortia tyrannus,18.085,85.23124867,85.23124867,1,12.58824,38.9742,-74.7546,12.84,29.77,8.02
NM20190401040,2019,SPRING,0163,Full,0,21,1,1,Urophycis spp.,0.008,93.39651014,93.39651014,2.667,20.29968,39.0323,-74.5424,12.02,31.15,8.62
NM20190401040,2019,SPRING,0167,Full,0,21,2,2,Urophycis spp.,3.211,83.31001067,83.31001067,1,20.29968,39.0323,-74.5424,12.02,31.15,8.62
NM20190401041,2019,SPRING,0163,Full,0,17,3,3,Teuthida,0.685,86.67217716,86.67217716,3.333,14.7828,39.0454,-74.5501,12.03,30.97,8.42
NM20190401041,2019,SPRING,0167,Full,0,17,1,1,Anchoa hepsetus,3.251,78.02660619,78.02660619,2.333,14.7828,39.0454,-74.5501,12.03,30.97,8.42
NM20190401041,2019,SPRING,0167,Full,0,17,2,2,Stenotomus chrysops,11.481,84.27062967,84.27062967,2.333,14.7828,39.0454,-74.5501,12.03,30.97,8.42
NM20190401041,2019,SPRING,0167,Full,0,17,3,3,Stenotomus chrysops,7.1412,84.75093917,84.75093917,2.333,14.7828,39.0454,-74.5501,12.03,30.97,8.42
NM20190401042,2019,SPRING,0167,Full,0,17,1,1,Loligo pealeii,138.276,73.7038207,73.7038207,1.333,16.64208,38.9701,-74.579,12.51,30.91,8.46
NM20190401042,2019,SPRING,0167,Full,0,17,2,2,Brevoortia tyrannus,141.03,80.90846318,80.90846318,1.333,16.64208,38.9701,-74.579,12.51,30.91,8.46
NM20190401042,2019,SPRING,0167,Full,0,17,2,2,Teuthida,10.2,80.90846318,80.90846318,1.333,16.64208,38.9701,-74.579,12.51,30.91,8.46
NM20190401044,2019,SPRING,0167,Full,0,17,1,1,Peprilus triacanthus,11.607,71.78258271,71.78258271,1,17.86128,38.915,-74.6121,12.28,30.84,8.42
NM20190401044,2019,SPRING,0167,Full,0,17,1,1,Teuthida,10.435,71.78258271,71.78258271,1,17.86128,38.915,-74.6121,12.28,30.84,8.42
NM20190401046,2019,SPRING,0009,Full,0,21,1,1,Anchoa mitchilli,0.884,24,24,1,17.46504,39.057,-74.6963,12.31,30.14,8.39
NM20190401047,2019,SPRING,0173,Full,0,8,1,1,Ammodytes spp.,5.404,61.51565,61.51565,1,14.0208,38.9219,-74.8026,13.21,29.89,8.34
NM20190401047,2019,SPRING,0173,Full,0,8,1,1,Anchoa mitchilli,0.738,61.51565,61.51565,1,14.0208,38.9219,-74.8026,13.21,29.89,8.34
NM20190401047,2019,SPRING,0173,Full,0,8,2,2,Ammodytes spp.,7.326,70.44461,70.44461,1,14.0208,38.9219,-74.8026,13.21,29.89,8.34
NM20190401048,2019,SPRING,0009,Full,0,16,1,1,Ammodytes spp.,0.539,29.5,29.5,1,14.3256,38.8874,-74.8415,13.15,29.89,8.28
NM20190401048,2019,SPRING,0009,Full,0,16,1,1,Loligo pealeii,8.675,29.5,29.5,1,14.3256,38.8874,-74.8415,13.15,29.89,8.28
NM20190401048,2019,SPRING,0163,Full,0,8,3,3,Loligo pealeii,93.33,82.34939168,82.34939168,3,14.3256,38.8874,-74.8415,13.15,29.89,8.28
NM20190401048,2019,SPRING,0167,Full,0,8,1,1,Loligo pealeii,23.673,82.82970117,82.82970117,2.667,14.3256,38.8874,-74.8415,13.15,29.89,8.28
NM20190401048,2019,SPRING,0167,Full,0,8,2,2,Loligo pealeii,42.207,79.46753469,79.46753469,2.667,14.3256,38.8874,-74.8415,13.15,29.89,8.28
NM20190401048,2019,SPRING,0173,Full,0,8,2,2,Peprilus triacanthus,11.153,77.14133,77.14133,1.333,14.3256,38.8874,-74.8415,13.15,29.89,8.28
NM20190401049,2019,SPRING,0007,Full,1,8,1,1,Anchoa mitchilli,0.891,18.5,18.5,35,13.89888,38.9048,-74.8443,13.41,29.48,8.18
NM20190401049,2019,SPRING,0007,Full,2,8,1,6,Anchoa mitchilli,1.922,31.5,31.5,1,13.89888,38.9048,-74.8443,13.41,29.48,8.18
NM20190401049,2019,SPRING,0163,Full,0,8,3,3,Loligo pealeii,48.437,83.79032017,83.79032017,3.667,13.89888,38.9048,-74.8443,13.41,29.48,8.18
NM20190401050,2019,SPRING,0007,Full,2,17,1,6,Anchoa mitchilli,1.424,27,27,1,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0007,Full,2,17,5,10,Urophycis spp.,1.46,25.5,25.5,1,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0009,Full,0,17,1,1,Anchoa mitchilli,6.977,22,22,4.6,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0009,Full,0,17,2,2,Anchoa mitchilli,2.287,19.5,19.5,4.6,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0009,Full,0,17,4,4,Anchoa mitchilli,1.666,22,22,4.6,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0009,Full,0,17,5,5,Anchoa mitchilli,2.452,23,23,4.6,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0163,Full,0,17,2,2,Anchoa hepsetus,12.467,88.59341515,88.59341515,2.667,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401050,2019,SPRING,0163,Full,0,17,3,3,Anchoa mitchilli,7.087,91.95558164,91.95558164,2.667,13.1064,38.6053,-75.0283,14.34,28.19,7.9
NM20190401051,2019,SPRING,0167,Full,0,17,1,1,Anchoa mitchilli,3.335,78.02660619,78.02660619,1,19.5072,38.7705,-74.7786,12.42,30.54,8.38
NM20190401051,2019,SPRING,0167,Full,0,17,1,1,Brevoortia tyrannus,106.234,78.02660619,78.02660619,1,19.5072,38.7705,-74.7786,12.42,30.54,8.38
NM20190401051,2019,SPRING,0167,Full,0,17,1,1,Teuthida,64.607,78.02660619,78.02660619,1,19.5072,38.7705,-74.7786,12.42,30.54,8.38
NM20190401051,2019,SPRING,0167,Full,0,17,2,2,Anchoa hepsetus,5.159,73.7038207,73.7038207,1,19.5072,38.7705,-74.7786,12.42,30.54,8.38
NM20190401052,2019,SPRING,0007,Full,0,21,1,1,Urophycis spp.,1.085,22,22,1.2,23.7744,38.7055,-74.8799,13.1,30.22,7.8
NM20190401052,2019,SPRING,0163,Full,0,21,1,1,Brevoortia tyrannus,43.427,88.11310566,88.11310566,1,23.7744,38.7055,-74.8799,13.1,30.22,7.8
NM20190401052,2019,SPRING,0167,Full,0,21,1,1,Urophycis spp.,71.288,74.1841302,74.1841302,1.667,23.7744,38.7055,-74.8799,13.1,30.22,7.8
NM20190401052,2019,SPRING,0167,Full,0,21,3,3,Urophycis spp.,5.258,69.38103522,69.38103522,1.667,23.7744,38.7055,-74.8799,13.1,30.22,7.8
NM20190401053,2019,SPRING,0003,Full,0,17,1,1,Teuthida,23.565,55,55,1,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401053,2019,SPRING,0009,Full,0,17,1,1,Teuthida,0.289,23.5,23.5,2.4,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401053,2019,SPRING,0167,Full,0,17,2,2,Teuthida,4.966,73.22351121,73.22351121,1,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401053,2019,SPRING,0167,Full,0,17,3,3,Loligo pealeii,105.874,80.42815368,80.42815368,1,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401053,2019,SPRING,0167,Full,0,17,3,3,Peprilus triacanthus,17.418,80.42815368,80.42815368,1,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401053,2019,SPRING,0167,Full,0,17,3,3,Stenotomus chrysops,28.823,80.42815368,80.42815368,1,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401053,2019,SPRING,0167,Full,0,17,3,3,Teuthida,14.341,80.42815368,80.42815368,1,16.1544,38.8022,-74.8642,12.78,29.57,8.02
NM20190401054,2019,SPRING,0007,Full,0,21,1,1,Anchoa mitchilli,1.602,21.5,21.5,1,16.1544,38.7699,-74.8939,12.85,29.12,7.99
NM20190401054,2019,SPRING,0007,Full,0,21,3,3,Anchoa mitchilli,2.34,21.5,21.5,1,16.1544,38.7699,-74.8939,12.85,29.12,7.99
NM20190401054,2019,SPRING,0167,Full,0,21,1,1,Brevoortia tyrannus,26.218,78.98722519,78.98722519,1,16.1544,38.7699,-74.8939,12.85,29.12,7.99
NM20190401054,2019,SPRING,0167,Full,0,21,1,1,Teuthida,2.86,78.98722519,78.98722519,1,16.1544,38.7699,-74.8939,12.85,29.12,7.99
NM20190401055,2019,SPRING,0163,Full,0,17,2,2,Anchoa mitchilli,0.931,96.75867663,96.75867663,2.333,11.2776,38.8377,-74.901,13.11,28.93,8.05
NM20190401058,2019,SPRING,0007,Full,1,21,3,3,Anchoa mitchilli,0.546,19.5,19.5,11.6,16.4592,38.6994,-74.976,13.62,28.88,7.76
NM20190401058,2019,SPRING,0007,Full,1,21,4,4,Anchoa mitchilli,0.679,20.5,20.5,11.6,16.4592,38.6994,-74.976,13.62,28.88,7.76
NM20190401058,2019,SPRING,0007,Full,2,21,1,6,Urophycis spp.,7.4,31.5,31.5,1,16.4592,38.6994,-74.976,13.62,28.88,7.76
NM20190401059,2019,SPRING,0167,Full,0,21,1,1,Peprilus triacanthus,27.549,87.63279616,87.63279616,1,17.9832,38.6432,-74.7931,12.31,30.8,8.01
NM20190401059,2019,SPRING,0167,Full,0,21,1,1,Teuthida,1.135,87.63279616,87.63279616,1,17.9832,38.6432,-74.7931,12.31,30.8,8.01
NM20190401060,2019,SPRING,0163,Full,0,21,1,1,Brevoortia tyrannus,63.932,91.47527215,91.47527215,2,27.7368,38.5522,-74.8023,12.12,31.3,7.97
NM20190401060,2019,SPRING,0167,Full,0,21,1,1,Loligo pealeii,2.037,90.99496265,90.99496265,1.333,27.7368,38.5522,-74.8023,12.12,31.3,7.97
NM20190401060,2019,SPRING,0167,Full,0,21,2,2,Loligo pealeii,106.571,80.42815368,80.42815368,1.333,27.7368,38.5522,-74.8023,12.12,31.3,7.97
NM20190401060,2019,SPRING,0167,Full,0,21,3,3,Brevoortia tyrannus,3.248,61.69608324,61.69608324,1.333,27.7368,38.5522,-74.8023,12.12,31.3,7.97
NM20190401060,2019,SPRING,0167,Full,0,21,3,3,Loligo pealeii,42.25,61.69608324,61.69608324,1.333,27.7368,38.5522,-74.8023,12.12,31.3,7.97
NM20190401061,2019,SPRING,0009,Full,0,21,1,1,Anchoa spp.,0.228,32,32,1,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0163,Full,0,21,3,3,Brevoortia tyrannus,21.627,72.26289221,72.26289221,3.333,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0163,Full,0,21,3,3,Teuthida,1.37,72.26289221,72.26289221,3.333,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0167,Full,0,21,1,1,Urophycis spp.,44.348,82.34939168,82.34939168,2,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0167,Full,0,21,2,2,Brevoortia tyrannus,39.533,79.46753469,79.46753469,2,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0167,Full,0,21,2,2,Urophycis spp.,7.337,79.46753469,79.46753469,2,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0167,Full,0,21,3,3,Brevoortia tyrannus,41.283,83.31001067,83.31001067,2,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401061,2019,SPRING,0173,Full,0,21,2,2,Urophycis spp.,4.92,74.16501,74.16501,1,27.1272,38.6232,-74.8314,12.36,30.88,7.96
NM20190401062,2019,SPRING,0163,Full,0,21,1,1,Brevoortia tyrannus,22.836,67.94010672,67.94010672,3.333,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0163,Full,0,21,2,2,Brevoortia tyrannus,151.675,90.51465315,90.51465315,3.333,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0167,Full,0,21,1,1,Loligo pealeii,51.546,76.1053682,76.1053682,3,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0167,Full,0,21,1,1,Urophycis spp.,6.556,76.1053682,76.1053682,3,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0167,Full,0,21,2,2,Brevoortia tyrannus,186.24,81.86908218,81.86908218,3,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0167,Full,0,21,3,3,Brevoortia tyrannus,35.871,82.34939168,82.34939168,3,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0167,Full,0,21,3,3,Loligo pealeii,212.828,82.34939168,82.34939168,3,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401062,2019,SPRING,0167,Full,0,21,3,3,Stenotomus chrysops,8.438,82.34939168,82.34939168,3,30.48,38.6493,-74.857,12.51,30.77,7.98
NM20190401063,2019,SPRING,0163,Full,0,21,1,1,Loligo pealeii,51.441,76.58567769,76.58567769,1,21.0312,38.6313,-74.9356,13.55,29.43,7.94
NM20190401064,2019,SPRING,0003,Full,0,21,1,1,Teuthida,0.498,46.5,46.5,1,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0007,Full,0,21,1,1,Urophycis spp.,6.759,25.5,25.5,11.8,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0007,Full,0,21,2,2,Anchoa mitchilli,0.701,18,18,11.8,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0007,Full,0,21,4,4,Anchoa mitchilli,0.905,20.5,20.5,11.8,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0007,Full,0,21,5,5,Anchoa mitchilli,1.29,22,22,11.8,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0007,Full,0,21,5,5,Urophycis spp.,1.66,22,22,11.8,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0009,Full,1,21,3,3,Teuthida,0.728,25,25,1,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0163,Full,0,21,1,1,Brevoortia tyrannus,256.669,97.71929562,97.71929562,1,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0163,Full,0,21,1,1,Clupeidae,2.284,97.71929562,97.71929562,1,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401064,2019,SPRING,0167,Full,0,21,2,2,Loligo pealeii,77.516,61.21577375,61.21577375,2.333,20.4216,38.0268,-75.1459,12.55,30.72,7.99
NM20190401065,2019,SPRING,0007,Full,1,12,2,2,Anchoa mitchilli,1.16,16.5,16.5,68.4,13.4112,38.1165,-75.1559,12.45,30.62,7.57
NM20190401065,2019,SPRING,0009,Full,0,12,4,4,Anchoa mitchilli,0.525,24,24,2.2,13.4112,38.1165,-75.1559,12.45,30.62,7.57
NM20190401066,2019,SPRING,0163,Full,0,12,2,2,Loligo pealeii,120.316,75.6250587,75.6250587,1.333,21.15312,38.393,-74.9038,12.74,31.36,8.23
NM20190401067,2019,SPRING,0163,Full,0,12,2,2,Brevoortia tyrannus,105.84,97.71929562,97.71929562,1.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401067,2019,SPRING,0163,Full,0,12,2,2,Loligo pealeii,1.725,97.71929562,97.71929562,1.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401067,2019,SPRING,0167,Full,0,12,1,1,Loligo pealeii,18.265,70.82196371,70.82196371,11.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401067,2019,SPRING,0167,Full,0,12,2,2,Loligo pealeii,100.472,71.30227321,71.30227321,11.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401067,2019,SPRING,0167,Full,0,12,2,2,Teuthida,77.232,71.30227321,71.30227321,11.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401067,2019,SPRING,0167,Full,0,12,3,3,Brevoortia tyrannus,67.661,67.94010672,67.94010672,11.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401067,2019,SPRING,0167,Full,0,12,3,3,Loligo pealeii,171.694,67.94010672,67.94010672,11.333,17.12976,38.4144,-74.9296,12.75,31.44,8.5
NM20190401068,2019,SPRING,0163,Full,0,12,1,1,Loligo pealeii,80.527,89.07372465,89.07372465,1,15.8496,38.2532,-74.9639,12.27,31.51,8.07
NM20190401068,2019,SPRING,0173,Full,0,12,1,1,Peprilus triacanthus,10.305,75.65317,75.65317,1.667,15.8496,38.2532,-74.9639,12.27,31.51,8.07
NM20190401068,2019,SPRING,0173,Full,0,12,1,1,Stenotomus chrysops,8.915,75.65317,75.65317,1.667,15.8496,38.2532,-74.9639,12.27,31.51,8.07
NM20190401069,2019,SPRING,0007,Full,0,12,1,1,Anchoa mitchilli,2.07,26,26,1,21.36648,38.422,-74.9563,12.94,31.15,8.78
NM20190401069,2019,SPRING,0167,Full,2,12,3,4,Anchoa mitchilli,0.557,78.98722519,78.98722519,2,21.36648,38.422,-74.9563,12.94,31.15,8.78
NM20190401070,2019,SPRING,0163,Full,0,12,1,1,Clupeidae,14.274,65.05824973,65.05824973,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401070,2019,SPRING,0163,Full,0,12,1,1,Engraulidae,0.792,65.05824973,65.05824973,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401070,2019,SPRING,0163,Full,0,12,2,2,Brevoortia tyrannus,85.47,81.38877268,81.38877268,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401070,2019,SPRING,0163,Full,0,12,2,2,Clupeidae,39.045,81.38877268,81.38877268,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401070,2019,SPRING,0163,Full,0,12,2,2,Peprilus triacanthus,1.68,81.38877268,81.38877268,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401070,2019,SPRING,0167,Full,0,12,1,1,Brevoortia tyrannus,244.691,85.71155816,85.71155816,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401070,2019,SPRING,0167,Full,0,12,1,1,Teuthida,124.879,85.71155816,85.71155816,1,21.57984,38.1006,-74.9901,11.91,31.67,8.16
NM20190401073,2019,SPRING,0007,Full,0,21,2,2,Loligo pealeii,2.091,19,19,3.6,16.85544,38.0545,-75.0974,12.48,30.96,8.35
NM20190401073,2019,SPRING,0007,Full,0,21,4,4,Anchoa mitchilli,1.165,20.5,20.5,3.6,16.85544,38.0545,-75.0974,12.48,30.96,8.35
NM20190401073,2019,SPRING,0007,Full,0,21,5,5,Anchoa mitchilli,1.045,20.5,20.5,3.6,16.85544,38.0545,-75.0974,12.48,30.96,8.35
NM20190401073,2019,SPRING,0009,Full,0,21,1,1,Loligo pealeii,1.994,25.5,25.5,1,16.85544,38.0545,-75.0974,12.48,30.96,8.35
NM20190401073,2019,SPRING,0163,Full,0,21,2,2,Teuthida,3.8,78.98722519,78.98722519,1,16.85544,38.0545,-75.0974,12.48,30.96,8.35
NM20190401073,2019,SPRING,0167,Full,0,21,1,1,Loligo pealeii,43.847,61.21577375,61.21577375,1,16.85544,38.0545,-75.0974,12.48,30.96,8.35
NM20190401074,2019,SPRING,0163,Full,0,21,1,1,Clupeidae,,91.47527215,91.47527215,1,12.192,37.9618,-75.128,12.4,31.13,8.29
NM20190401075,2019,SPRING,0007,Full,0,21,5,5,Anchoa mitchilli,0.31,19,19,40.0062,16.4592,37.8284,-75.3099,12.88,30.01,7.77
NM20190401075,2019,SPRING,0009,Full,0,21,4,4,Anchoa mitchilli,1.541,19.5,19.5,1,16.4592,37.8284,-75.3099,12.88,30.01,7.77
NM20190401075,2019,SPRING,0009,Full,0,21,5,5,Anchoa mitchilli,4.71,23,23,1,16.4592,37.8284,-75.3099,12.88,30.01,7.77
NM20190401076,2019,SPRING,0007,Full,2,21,1,6,Anchoa mitchilli,3.175,25.5,25.5,1,13.1064,37.8805,-75.3111,12.83,29.64,8.04
NM20190401076,2019,SPRING,0009,Full,0,21,3,3,Anchoa mitchilli,0.86,23,23,1,13.1064,37.8805,-75.3111,12.83,29.64,8.04
NM20190401077,2019,SPRING,0009,Full,0,21,3,3,Peprilus triacanthus,5.433,21.5,21.5,3,10.668,37.8157,-75.3909,15.55,30.1,8.21
NM20190401078,2019,SPRING,0007,Full,0,21,3,3,Anchoa mitchilli,0.523,15.5,15.5,279.1744,11.8872,37.769,-75.4898,15.02,30.69,7.14
NM20190401078,2019,SPRING,0007,Full,0,21,4,4,Anchoa mitchilli,0.582,15.5,15.5,279.1744,11.8872,37.769,-75.4898,15.02,30.69,7.14
NM20190401078,2019,SPRING,0007,Full,0,21,5,5,Anchoa mitchilli,0.695,18,18,279.1744,11.8872,37.769,-75.4898,15.02,30.69,7.14
NM20190401078,2019,SPRING,0163,Full,0,21,1,1,Brevoortia tyrannus,86.55,91.47527215,91.47527215,1,11.8872,37.769,-75.4898,15.02,30.69,7.14
NM20190401078,2019,SPRING,0163,Full,0,21,1,1,Loligo pealeii,31.245,91.47527215,91.47527215,1,11.8872,37.769,-75.4898,15.02,30.69,7.14
NM20190401078,2019,SPRING,0163,Full,0,21,2,2,Engraulidae,5.067,87.63279616,87.63279616,1,11.8872,37.769,-75.4898,15.02,30.69,7.14
